ASV	Domain	Supergroup	Division	Subdivision	Class	Order	Family	Genus	Species	AddSpecies	CorrClass	CorrOrder	CorrFamily	CorrGenus	CorrSpecies	Scientific name
8827	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Kryptoperidinium	Kryptoperidinium_foliaceum	NA	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Kryptoperidinium	Kryptoperidinium_triquetrum	Kryptoperidinium triquetrum
957	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	NA	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	Amylax buxus
1036	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	NA	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	Amylax buxus
8651	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	NA	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	Amylax buxus
9211	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	NA	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	Amylax buxus
9782	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	NA	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	Amylax buxus
9907	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	NA	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	Amylax_buxus	Amylax buxus
1383	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Lingulodinium	Lingulodinium_polyedra	Lingulodinium_polyedra	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Lingulaulax	Lingulaulax_polyedra	Lingulaulax polyedra
2766	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	NA	NA	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Amylax	NA	Amylax
3544	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	NA	NA	NA	Dinophyceae	Gonyaulacales	Lingulodiniaceae	NA	NA	Lingulodiniaceae
929	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Sourniaea	Sourniaea_diacantha	Sourniaea_diacantha	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Sourniaea	Sourniaea_diacantha	Sourniaea diacantha
3112	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Sourniaea	Sourniaea_diacantha	Sourniaea_diacantha	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Sourniaea	Sourniaea_diacantha	Sourniaea diacantha
7485	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Sourniaea	Sourniaea_diacantha	NA	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Sourniaea	Sourniaea_diacantha	Sourniaea diacantha
9192	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Sourniaea	Sourniaea_diacantha	NA	Dinophyceae	Gonyaulacales	Lingulodiniaceae	Sourniaea	Sourniaea_diacantha	Sourniaea diacantha
1905	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Dinophysales	NA	NA	NA	NA	Dinophyceae	Dinophysales	NA	NA	NA	Dinophysales
2341	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	NA	NA	NA	NA	Dinophyceae	Gonyaulacales	NA	NA	NA	Gonyaulacales
29	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
247	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
273	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
351	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
455	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
532	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
566	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
751	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
1043	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
1088	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
1189	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
1357	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
1589	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
1739	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	NA	NA	NA	NA	Dinophyceae	Gymnodiniales	NA	NA	NA	Gymnodiniales
